window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),70750,"Bangor, ME",15-1252,11-3021,90,120,100,100,94030.0,111640.0,128340.0,140330.0,0.2876820724517808,0.0823517289384608,190.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),70900,"Barnstable Town, MA",15-1252,11-3021,240,400,160,170,118230.0,122270.0,137650.0,147840.0,0.4502010019495558,-0.0378165420236811,400.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),71650,"Boston-Cambridge-Nashua, MA-NH",15-1252,11-3021,55690,55590,19180,19670,129400.0,135530.0,172010.0,179880.0,-0.0270238315818746,0.0015472887169173,74870.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),71950,"Bridgeport-Stamford-Norwalk, CT",15-1252,11-3021,3710,4450,2570,2910,123040.0,130610.0,168570.0,173110.0,0.0576250372825322,0.0331301410356744,6280.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),72400,"Burlington-South Burlington, VT",15-1252,11-3021,990,930,450,390,102960.0,101480.0,120980.0,144440.0,0.0805804866593391,-0.1917177822872789,1440.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),72850,"Danbury, CT",15-1252,11-3021,440,470,360,370,108810.0,114670.0,145820.0,150660.0,0.0385589936036828,0.019802538068028,800.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),73050,"Dover-Durham, NH-ME",15-1252,11-3021,470,740,340,320,103380.0,118000.0,136040.0,158930.0,0.514542113310546,-0.0232417888719621,810.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),73450,"Hartford-West Hartford-East Hartford, CT",15-1252,11-3021,6270,6980,4100,3680,111860.0,117410.0,152470.0,154150.0,0.2153467836588744,0.0374656943003348,10370.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),74500,"Leominster-Gardner, MA",15-1252,11-3021,170,150,80,80,128370.0,137860.0,123480.0,129330.0,-0.125163142954006,0.025033880567476,250.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),74650,"Lewiston-Auburn, ME",15-1252,11-3021,180,110,80,70,88480.0,98150.0,122860.0,,-0.3589450924732716,,260.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),74950,"Manchester, NH",15-1252,11-3021,950,1040,500,580,113180.0,120160.0,157140.0,165060.0,-0.0579059975774414,0.0106727998845842,1450.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),75550,"New Bedford, MA",15-1252,11-3021,200,230,110,110,121790.0,124320.0,134070.0,135890.0,0.1397619423751586,0.0070769532013817,310.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),75700,"New Haven, CT",15-1252,11-3021,1260,1370,1110,1110,111440.0,118080.0,139450.0,143920.0,0.083699018876647,0.0263245558118323,2370.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),76450,"Norwich-New London-Westerly, CT-RI",15-1252,11-3021,980,1090,350,330,107770.0,117990.0,142500.0,143000.0,0.1652209035815054,0.0870979179518855,1330.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),76600,"Pittsfield, MA",15-1252,11-3021,330,260,90,90,103820.0,113760.0,146770.0,155700.0,-0.2384110234449982,0.0323679924390025,420.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),76750,"Portland-South Portland, ME",15-1252,11-3021,1600,1530,680,730,103690.0,104010.0,144190.0,150480.0,-0.115687629813676,-0.0396169408793644,2280.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),76900,"Portsmouth, NH-ME",15-1252,11-3021,920,850,450,460,111850.0,122920.0,147930.0,169360.0,-0.101116227277499,-0.0409123885963199,1370.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),77200,"Providence-Warwick, RI-MA",15-1252,11-3021,2960,4200,1130,1010,121860.0,137990.0,159190.0,159860.0,0.4621625588244347,0.1201083991122863,4090.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),78100,"Springfield, MA-CT",15-1252,11-3021,1290,1310,800,720,108910.0,114100.0,136930.0,138510.0,0.1207454344973057,0.03508072493757,2090.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),78700,"Waterbury, CT",15-1252,11-3021,160,160,140,140,100520.0,103360.0,122390.0,131720.0,0.0,-0.0456044627550163,300.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),79600,"Worcester, MA-CT",15-1252,11-3021,1960,2120,990,1010,119790.0,127080.0,161480.0,160240.0,0.0584709487348256,0.0667852042852529,2950.0
2022-2023,2022,2023,Early gAI diffusion,10180,"Abilene, TX",15-1252,11-3021,120,180,100,120,93690.0,104870.0,123390.0,137880.0,0.2231435513142098,0.0016963571449948,220.0
2022-2023,2022,2023,Early gAI diffusion,10380,"Aguadilla-Isabela, PR",15-1252,11-3021,350,80,60,40,69610.0,69040.0,81440.0,94400.0,-1.070441411701413,-0.1558967087546451,410.0
2022-2023,2022,2023,Early gAI diffusion,10420,"Akron, OH",15-1252,11-3021,1980,1930,870,690,103070.0,107800.0,146060.0,154730.0,0.2062247722676745,-0.0127948768834221,2850.0
2022-2023,2022,2023,Early gAI diffusion,10540,"Albany, OR",15-1252,11-3021,100,130,40,60,123570.0,125940.0,119590.0,140540.0,-0.1431008436406734,-0.142425113838838,140.0
2022-2023,2022,2023,Early gAI diffusion,10580,"Albany-Schenectady-Troy, NY",15-1252,11-3021,2910,3220,1540,1780,110580.0,114830.0,157760.0,158610.0,-0.0436026695055401,0.0323400648171677,4450.0
2022-2023,2022,2023,Early gAI diffusion,10740,"Albuquerque, NM",15-1252,11-3021,1510,2660,650,760,112180.0,127590.0,137650.0,143720.0,0.4098704015760807,0.0855645431967594,2160.0
2022-2023,2022,2023,Early gAI diffusion,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1252,11-3021,1340,1340,690,760,109970.0,112220.0,148060.0,157690.0,-0.0966268356890717,-0.0427598544025603,2030.0
2022-2023,2022,2023,Early gAI diffusion,11020,"Altoona, PA",15-1252,11-3021,100,120,80,70,98010.0,97650.0,117620.0,139080.0,0.3158529494184772,-0.1712700750662513,180.0
2022-2023,2022,2023,Early gAI diffusion,11100,"Amarillo, TX",15-1252,11-3021,290,310,170,190,111740.0,118850.0,134100.0,151870.0,-0.0445342606115521,-0.0627516516793456,460.0
2022-2023,2022,2023,Early gAI diffusion,11180,"Ames, IA",15-1252,11-3021,340,410,180,170,111300.0,109800.0,129740.0,138120.0,0.244369955928095,-0.0761591539429511,520.0
2022-2023,2022,2023,Early gAI diffusion,11260,"Anchorage, AK",15-1252,11-3021,240,190,310,340,137210.0,143420.0,133640.0,139510.0,-0.3259881713125203,0.0012781237298842,550.0
2022-2023,2022,2023,Early gAI diffusion,11460,"Ann Arbor, MI",15-1252,11-3021,2810,2680,950,1120,112020.0,119280.0,159880.0,165140.0,-0.2119896685174427,0.0304261785286369,3760.0
2022-2023,2022,2023,Early gAI diffusion,11500,"Anniston-Oxford-Jacksonville, AL",15-1252,11-3021,60,70,50,40,97420.0,86620.0,120100.0,122590.0,0.3772942311414682,-0.138021517612881,110.0
2022-2023,2022,2023,Early gAI diffusion,11540,"Appleton, WI",15-1252,11-3021,600,560,190,190,101970.0,105540.0,146410.0,149560.0,-0.0689928714869515,0.0131246306978652,790.0
2022-2023,2022,2023,Early gAI diffusion,11700,"Asheville, NC",15-1252,11-3021,850,720,270,310,109000.0,110230.0,129240.0,145540.0,-0.3041354759550783,-0.1075586122165626,1120.0
2022-2023,2022,2023,Early gAI diffusion,12020,"Athens-Clarke County, GA",15-1252,11-3021,230,130,140,80,93710.0,99530.0,112170.0,142640.0,-0.0109290705321902,-0.1800541967755129,370.0
2022-2023,2022,2023,Early gAI diffusion,12060,"Atlanta-Sandy Springs-Roswell, GA",15-1252,11-3021,41920,40430,11250,12010,122630.0,127720.0,173730.0,179930.0,-0.1015624638015703,0.0056031596140273,53170.0
2022-2023,2022,2023,Early gAI diffusion,12100,"Atlantic City-Hammonton, NJ",15-1252,11-3021,440,580,640,710,117130.0,128820.0,152610.0,160470.0,0.1724565829465147,0.0449102903284764,1080.0
2022-2023,2022,2023,Early gAI diffusion,12220,"Auburn-Opelika, AL",15-1252,11-3021,230,230,90,100,88460.0,95360.0,128640.0,138480.0,-0.1053605156578263,0.0014006254395613,320.0
2022-2023,2022,2023,Early gAI diffusion,12260,"Augusta-Richmond County, GA-SC",15-1252,11-3021,520,600,240,240,113690.0,116830.0,132450.0,144970.0,0.1431008436406734,-0.0630771681566856,760.0
2022-2023,2022,2023,Early gAI diffusion,12420,"Austin-Round Rock, TX",15-1252,11-3021,24040,26850,9030,9850,118370.0,132500.0,164770.0,180790.0,0.0236276235327632,0.0199817588358915,33070.0
2022-2023,2022,2023,Early gAI diffusion,12540,"Bakersfield, CA",15-1252,11-3021,810,760,390,430,134580.0,135060.0,163180.0,166240.0,-0.1613542839500237,-0.0150183349637391,1200.0
2022-2023,2022,2023,Early gAI diffusion,12580,"Baltimore-Columbia-Towson, MD",15-1252,11-3021,14230,15660,5890,6030,139870.0,152120.0,165320.0,170970.0,0.0722662653852973,0.0503511503973601,20120.0
2022-2023,2022,2023,Early gAI diffusion,12940,"Baton Rouge, LA",15-1252,11-3021,710,1020,700,870,114310.0,109540.0,123740.0,135620.0,0.1448800596377308,-0.1342985438349651,1410.0
2022-2023,2022,2023,Early gAI diffusion,12980,"Battle Creek, MI",15-1252,11-3021,240,300,120,120,93700.0,99180.0,134650.0,138740.0,0.2231435513142098,0.0269153331170639,360.0
2022-2023,2022,2023,Early gAI diffusion,13020,"Bay City, MI",15-1252,11-3021,60,80,90,60,96840.0,108050.0,141860.0,146970.0,0.6931471805599453,0.0741461223383846,150.0
2022-2023,2022,2023,Early gAI diffusion,13140,"Beaumont-Port Arthur, TX",15-1252,11-3021,240,290,200,240,105560.0,119240.0,132460.0,155210.0,0.0069204428445737,-0.0366395684315124,440.0
2022-2023,2022,2023,Early gAI diffusion,13380,"Bellingham, WA",15-1252,11-3021,710,570,130,200,126960.0,131250.0,148070.0,173950.0,-0.6504115252992195,-0.1278509414237441,840.0
2022-2023,2022,2023,Early gAI diffusion,13460,"Bend-Redmond, OR",15-1252,11-3021,770,760,180,220,121810.0,124680.0,130040.0,147160.0,-0.2137427770295039,-0.1003903336136003,950.0
2022-2023,2022,2023,Early gAI diffusion,13740,"Billings, MT",15-1252,11-3021,170,180,120,130,109320.0,107990.0,126220.0,,-0.0228842938335878,,290.0
2022-2023,2022,2023,Early gAI diffusion,13780,"Binghamton, NY",15-1252,11-3021,950,1330,210,220,109510.0,116540.0,168080.0,171240.0,0.2899522209863201,0.04359266768726,1160.0
2022-2023,2022,2023,Early gAI diffusion,13820,"Birmingham-Hoover, AL",15-1252,11-3021,3560,3780,1480,1770,102020.0,105930.0,130690.0,142900.0,-0.1189739940421567,-0.0517073522132529,5040.0
2022-2023,2022,2023,Early gAI diffusion,13900,"Bismarck, ND",15-1252,11-3021,410,410,130,140,82150.0,106810.0,128440.0,140730.0,-0.0741079721537219,0.171123418831164,540.0
2022-2023,2022,2023,Early gAI diffusion,13980,"Blacksburg-Christiansburg-Radford, VA",15-1252,11-3021,440,560,110,180,103580.0,110670.0,137400.0,152310.0,-0.2513144282809061,-0.0368129985582152,550.0
2022-2023,2022,2023,Early gAI diffusion,14020,"Bloomington, IN",15-1252,11-3021,250,210,290,160,99600.0,106240.0,129620.0,147870.0,0.4203537206019152,-0.0671878952482549,540.0
2022-2023,2022,2023,Early gAI diffusion,14100,"Bloomsburg-Berwick, PA",15-1252,11-3021,130,120,140,90,106400.0,105140.0,144250.0,153760.0,0.3617900446055027,-0.0757578213500155,270.0
2022-2023,2022,2023,Early gAI diffusion,14260,"Boise City, ID",15-1252,11-3021,2980,3020,820,840,101340.0,151620.0,127620.0,138300.0,-0.0107640207095953,0.3225280503498825,3800.0
2022-2023,2022,2023,Early gAI diffusion,14500,"Boulder, CO",15-1252,11-3021,6590,7840,1250,1430,169750.0,182650.0,197010.0,205330.0,0.0391545928902944,0.0318810347060695,7840.0
2022-2023,2022,2023,Early gAI diffusion,14540,"Bowling Green, KY",15-1252,11-3021,80,140,50,50,97400.0,98970.0,121160.0,132500.0,0.5596157879354225,-0.07348009600713,130.0
2022-2023,2022,2023,Early gAI diffusion,14740,"Bremerton-Silverdale, WA",15-1252,11-3021,540,520,120,220,132930.0,134580.0,150300.0,155180.0,-0.6438761315531625,-0.0196162928262102,660.0
2022-2023,2022,2023,Early gAI diffusion,15180,"Brownsville-Harlingen, TX",15-1252,11-3021,260,280,160,210,102460.0,106930.0,118480.0,128390.0,-0.1978257433299199,-0.03762640038594,420.0
2022-2023,2022,2023,Early gAI diffusion,15260,"Brunswick, GA",15-1252,11-3021,30,50,40,40,112870.0,112200.0,147810.0,150900.0,0.5108256237659907,-0.0266434214287609,70.0
2022-2023,2022,2023,Early gAI diffusion,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-1252,11-3021,2810,3200,1130,1370,109320.0,121320.0,165670.0,167350.0,-0.062626780655758,0.0940627520536235,3940.0
2022-2023,2022,2023,Early gAI diffusion,15500,"Burlington, NC",15-1252,11-3021,270,280,190,170,106940.0,115940.0,136780.0,162550.0,0.1475932792810992,-0.0918069646889631,460.0
2022-2023,2022,2023,Early gAI diffusion,15680,"California-Lexington Park, MD",15-1252,11-3021,720,710,170,160,126940.0,139480.0,154720.0,170350.0,0.0466383798416949,-0.002031424472865,890.0
2022-2023,2022,2023,Early gAI diffusion,15940,"Canton-Massillon, OH",15-1252,11-3021,450,410,180,150,97370.0,101120.0,129440.0,137520.0,0.0892311337279426,-0.0227621323565299,630.0
2022-2023,2022,2023,Early gAI diffusion,15980,"Cape Coral-Fort Myers, FL",15-1252,11-3021,1060,1230,400,470,110350.0,115160.0,151980.0,150130.0,-0.0125228863357718,0.054912680858655,1460.0
2022-2023,2022,2023,Early gAI diffusion,16020,"Cape Girardeau, MO-IL",15-1252,11-3021,120,100,50,80,73060.0,79560.0,124280.0,121750.0,-0.6523251860396901,0.1057977551807826,170.0
2022-2023,2022,2023,Early gAI diffusion,16060,"Carbondale-Marion, IL",15-1252,11-3021,70,120,70,100,91830.0,109510.0,128510.0,116340.0,0.1823215567939546,0.2755666114986713,140.0
2022-2023,2022,2023,Early gAI diffusion,16180,"Carson City, NV",15-1252,11-3021,70,90,80,90,113030.0,132750.0,113790.0,112050.0,0.1335313926245226,0.1762238340413899,150.0
2022-2023,2022,2023,Early gAI diffusion,16300,"Cedar Rapids, IA",15-1252,11-3021,1190,1270,450,470,102700.0,108320.0,132910.0,145150.0,0.0215784814073229,-0.0348177908079451,1640.0
2022-2023,2022,2023,Early gAI diffusion,16540,"Chambersburg-Waynesboro, PA",15-1252,11-3021,190,140,90,80,108760.0,109700.0,153780.0,146910.0,-0.1875986138947984,0.0543086027386136,280.0
2022-2023,2022,2023,Early gAI diffusion,16580,"Champaign-Urbana, IL",15-1252,11-3021,860,820,370,440,113300.0,117070.0,133030.0,135960.0,-0.2208997702632913,0.0109468203255195,1230.0
2022-2023,2022,2023,Early gAI diffusion,16620,"Charleston, WV",15-1252,11-3021,300,300,160,220,88070.0,98680.0,135040.0,146180.0,-0.3184537311185348,0.0344826306391893,460.0
2022-2023,2022,2023,Early gAI diffusion,16700,"Charleston-North Charleston, SC",15-1252,11-3021,2360,2540,730,940,112060.0,122340.0,148150.0,167530.0,-0.1793328791286863,-0.0351675540085864,3090.0
2022-2023,2022,2023,Early gAI diffusion,16740,"Charlotte-Concord-Gastonia, NC-SC",15-1252,11-3021,17900,19600,6000,7450,128440.0,134550.0,166300.0,175780.0,-0.1257257097736509,-0.0089658189860154,23900.0
2022-2023,2022,2023,Early gAI diffusion,16820,"Charlottesville, VA",15-1252,11-3021,1540,1470,300,420,116580.0,124410.0,154150.0,161600.0,-0.3829922522561058,0.0178068385541601,1840.0
2022-2023,2022,2023,Early gAI diffusion,16860,"Chattanooga, TN-GA",15-1252,11-3021,1090,970,610,600,104330.0,107290.0,134280.0,138980.0,-0.1001076017745503,-0.0064263696055703,1700.0
2022-2023,2022,2023,Early gAI diffusion,16940,"Cheyenne, WY",15-1252,11-3021,220,210,100,130,96480.0,107310.0,113210.0,121210.0,-0.3088842801023839,0.038106031567758,320.0
2022-2023,2022,2023,Early gAI diffusion,16980,"Chicago-Naperville-Elgin, IL-IN-WI",15-1252,11-3021,40840,41210,18960,21370,123830.0,127960.0,165260.0,168290.0,-0.1106376204499192,0.0146393674023664,59800.0
2022-2023,2022,2023,Early gAI diffusion,17020,"Chico, CA",15-1252,11-3021,120,150,100,110,121620.0,120990.0,140010.0,149870.0,0.1278333715098848,-0.073247935165648,220.0
2022-2023,2022,2023,Early gAI diffusion,17140,"Cincinnati, OH-KY-IN",15-1252,11-3021,9070,8330,2620,2720,109060.0,113020.0,157680.0,165310.0,-0.1225663704831944,-0.0115882315166742,11690.0
2022-2023,2022,2023,Early gAI diffusion,17300,"Clarksville, TN-KY",15-1252,11-3021,220,170,90,110,104420.0,102950.0,115860.0,125410.0,-0.4584998047642511,-0.0933835986760883,310.0
2022-2023,2022,2023,Early gAI diffusion,17420,"Cleveland, TN",15-1252,11-3021,90,80,80,70,101690.0,108780.0,136940.0,142120.0,0.0157483569681391,0.0302696267318591,170.0
2022-2023,2022,2023,Early gAI diffusion,17460,"Cleveland-Elyria, OH",15-1252,11-3021,8830,7640,2500,2770,112800.0,111180.0,158820.0,174360.0,-0.2473139997625315,-0.1078164714417621,11330.0
2022-2023,2022,2023,Early gAI diffusion,17660,"Coeur d'Alene, ID",15-1252,11-3021,220,280,70,90,97240.0,142500.0,116610.0,118250.0,-0.0101523714640179,0.3681938564209818,290.0
2022-2023,2022,2023,Early gAI diffusion,17780,"College Station-Bryan, TX",15-1252,11-3021,550,580,340,380,91820.0,104650.0,130550.0,140550.0,-0.0581158097962759,0.0569843078635297,890.0
2022-2023,2022,2023,Early gAI diffusion,17820,"Colorado Springs, CO",15-1252,11-3021,5440,5770,1080,1040,131040.0,133200.0,174530.0,173200.0,0.0966333476350039,0.0239987885099398,6520.0
2022-2023,2022,2023,Early gAI diffusion,17860,"Columbia, MO",15-1252,11-3021,540,520,270,330,91790.0,99300.0,129500.0,130090.0,-0.2384110234449982,0.074096574346252,810.0
2022-2023,2022,2023,Early gAI diffusion,17900,"Columbia, SC",15-1252,11-3021,1380,1950,900,1090,113890.0,117870.0,132100.0,138310.0,0.1542076615076634,-0.0115890791561185,2280.0
2022-2023,2022,2023,Early gAI diffusion,17980,"Columbus, GA-AL",15-1252,11-3021,1590,1290,340,400,104200.0,111370.0,152480.0,160380.0,-0.3716107273563343,0.0160333026127516,1930.0
2022-2023,2022,2023,Early gAI diffusion,18020,"Columbus, IN",15-1252,11-3021,140,200,90,80,90530.0,95660.0,130250.0,130550.0,0.4744579795951159,0.0528183362531404,230.0
2022-2023,2022,2023,Early gAI diffusion,18140,"Columbus, OH",15-1252,11-3021,12460,11410,3240,3110,113700.0,120790.0,148490.0,163780.0,-0.0470827458722276,-0.0375163480733754,15700.0
2022-2023,2022,2023,Early gAI diffusion,18580,"Corpus Christi, TX",15-1252,11-3021,300,460,250,350,104280.0,113770.0,133990.0,152290.0,0.0909717782057267,-0.0409221500767586,550.0
2022-2023,2022,2023,Early gAI diffusion,18700,"Corvallis, OR",15-1252,11-3021,390,380,140,150,116060.0,117380.0,149120.0,150000.0,-0.0949683578902121,0.0054252932087516,530.0
2022-2023,2022,2023,Early gAI diffusion,18880,"Crestview-Fort Walton Beach-Destin, FL",15-1252,11-3021,1020,1190,230,290,113560.0,118340.0,152910.0,153780.0,-0.077650934230066,0.0355570090598029,1250.0
2022-2023,2022,2023,Early gAI diffusion,19060,"Cumberland, MD-WV",15-1252,11-3021,110,140,90,100,95980.0,115640.0,168760.0,163480.0,0.1358015411590616,0.2181290092781072,200.0
2022-2023,2022,2023,Early gAI diffusion,19100,"Dallas-Fort Worth-Arlington, TX",15-1252,11-3021,50370,59570,21260,24680,120520.0,128100.0,161350.0,175830.0,0.0185905057596516,-0.0249462060178886,71630.0
2022-2023,2022,2023,Early gAI diffusion,19140,"Dalton, GA",15-1252,11-3021,410,250,110,80,96710.0,103830.0,156210.0,153760.0,-0.1762425107175724,0.086846447207426,520.0
2022-2023,2022,2023,Early gAI diffusion,19300,"Daphne-Fairhope-Foley, AL",15-1252,11-3021,160,210,40,50,97730.0,101050.0,115060.0,122410.0,0.048790164169432,-0.0285154651533881,200.0
2022-2023,2022,2023,Early gAI diffusion,19340,"Davenport-Moline-Rock Island, IA-IL",15-1252,11-3021,920,1150,400,390,105680.0,112180.0,130840.0,146090.0,0.2484613592984997,-0.0505586036081185,1320.0
2022-2023,2022,2023,Early gAI diffusion,19380,"Dayton, OH",15-1252,11-3021,3490,3270,820,910,101600.0,109710.0,146390.0,151910.0,-0.1692520105577706,0.039783038648767,4310.0
2022-2023,2022,2023,Early gAI diffusion,19460,"Decatur, AL",15-1252,11-3021,150,180,60,90,97050.0,114910.0,126430.0,143530.0,-0.2231435513142097,0.0420676263950403,210.0
2022-2023,2022,2023,Early gAI diffusion,19500,"Decatur, IL",15-1252,11-3021,100,80,40,60,108790.0,108680.0,122660.0,138230.0,-0.6286086594223742,-0.1205142981532726,140.0
2022-2023,2022,2023,Early gAI diffusion,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-1252,11-3021,540,750,250,240,107610.0,109920.0,127730.0,131980.0,0.3693260614922911,-0.0114924866388518,790.0
